rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1690149600,8.609e+00,4.501e+00,2.327e-01,1.216e-01
1690150200,2.449e+01,5.501e+00,6.618e-01,1.487e-01
1690150800,1.085e+01,3.501e+00,2.933e-01,9.461e-02
1690151400,1.306e+01,3.500e+00,3.528e-01,9.461e-02
1690152000,1.080e+01,2.000e+00,2.918e-01,2.705e-02
1690152600,1.753e+01,6.001e+00,4.738e-01,1.622e-01
1690153200,9.333e+00,1.000e+00,2.522e-01,2.705e-02
1690153800,1.087e+01,6.001e+00,2.937e-01,1.622e-01
1690154400,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1690155000,4.275e+00,1.100e+01,1.155e-01,2.973e-01
1690155600,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1690156200,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1690156800,4.143e+00,2.000e+00,1.120e-01,2.705e-02
1690157400,1.089e+01,7.501e+00,2.944e-01,2.027e-01
1690158000,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1690158600,8.675e+00,2.500e+00,2.345e-01,6.758e-02
1690159200,1.780e+01,2.000e+00,4.811e-01,2.705e-02
1690159800,1.296e+01,5.492e+00,3.504e-01,1.484e-01
1690160400,2.724e+01,7.001e+00,7.363e-01,1.892e-01
1690161000,3.465e+01,1.000e+00,9.365e-01,2.705e-02
1690161600,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1690162200,1.086e+01,7.001e+00,2.935e-01,1.892e-01
1690162800,1.073e+01,1.000e+00,2.900e-01,2.705e-02
1690163400,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1690164000,1.531e+01,5.501e+00,4.137e-01,1.487e-01
1690164600,2.723e+01,5.001e+00,7.361e-01,1.352e-01
1690165200,4.209e+00,4.001e+00,1.137e-01,1.081e-01
1690165800,2.271e+01,1.000e+00,6.137e-01,2.705e-02
1690166400,4.275e+00,1.100e+01,1.155e-01,2.973e-01
1690167000,1.302e+01,1.000e+00,3.519e-01,2.705e-02
1690167600,1.763e+01,1.000e+00,4.764e-01,2.705e-02
1690168200,1.752e+01,9.501e+00,4.736e-01,2.568e-01
1690168800,1.736e+01,4.501e+00,4.693e-01,1.216e-01
1690169400,1.973e+01,1.000e+00,5.332e-01,2.705e-02
1690170000,3.420e+01,6.001e+00,9.244e-01,1.622e-01
1690170600,1.727e+01,1.000e+00,4.667e-01,2.705e-02
1690171200,2.434e+01,8.501e+00,6.579e-01,2.298e-01
1690171800,6.409e+00,5.001e+00,1.732e-01,1.352e-01
1690172400,8.609e+00,5.001e+00,2.327e-01,1.352e-01
1690173000,3.704e+01,8.001e+00,1.001e+00,2.162e-01
1690173600,2.189e+01,1.000e+00,5.917e-01,2.705e-02
1690174200,1.511e+01,7.501e+00,4.083e-01,2.027e-01
1690174800,1.945e+01,2.500e+00,5.256e-01,6.758e-02
1690175400,2.192e+01,9.485e+00,5.923e-01,2.564e-01
1690176000,1.505e+01,7.501e+00,4.067e-01,2.027e-01
1690176600,1.487e+01,1.000e+01,4.020e-01,2.703e-01
1690177200,1.522e+01,1.000e+00,4.114e-01,2.705e-02
1690177800,2.204e+01,9.501e+00,5.956e-01,2.568e-01
1690178400,1.959e+01,6.001e+00,5.294e-01,1.622e-01
1690179000,1.972e+01,2.350e+01,5.330e-01,6.352e-01
1690179600,2.411e+01,1.000e+00,6.515e-01,2.705e-02
1690180200,2.671e+01,7.501e+00,7.220e-01,2.027e-01
1690180800,1.277e+01,8.001e+00,3.452e-01,2.162e-01
1690181400,1.300e+01,1.100e+01,3.513e-01,2.973e-01
1690182000,2.445e+01,4.001e+00,6.607e-01,1.081e-01
1690182600,2.909e+01,1.550e+01,7.863e-01,4.190e-01
1690183200,2.409e+01,7.501e+00,6.511e-01,2.027e-01
1690183800,1.051e+01,1.000e+00,2.842e-01,2.705e-02
1690184400,6.475e+00,1.000e+01,1.750e-01,2.703e-01
1690185000,2.208e+01,1.050e+01,5.968e-01,2.838e-01
1690185600,1.732e+01,7.001e+00,4.680e-01,1.892e-01
1690186200,1.961e+01,9.001e+00,5.301e-01,2.433e-01
1690186800,1.973e+01,7.501e+00,5.334e-01,2.027e-01
1690187400,1.704e+01,8.001e+00,4.604e-01,2.162e-01
1690188000,1.732e+01,1.100e+01,4.681e-01,2.973e-01
1690188600,1.288e+01,9.001e+00,3.481e-01,2.433e-01
1690189200,1.033e+01,9.001e+00,2.793e-01,2.433e-01
1690189800,5.330e+01,2.150e+01,1.441e+00,5.812e-01
1690190400,2.399e+01,1.398e+01,6.485e-01,3.778e-01
1690191000,5.665e+01,1.600e+01,1.531e+00,4.325e-01
1690191600,1.691e+01,2.700e+01,4.571e-01,7.298e-01
1690192200,5.921e+01,5.501e+00,1.600e+00,1.487e-01
1690192800,3.764e+01,2.600e+01,1.017e+00,7.028e-01
1690193400,2.560e+01,2.200e+01,6.918e-01,5.947e-01
1690194000,3.535e+01,1.650e+01,9.555e-01,4.460e-01
1690194600,2.349e+01,2.500e+01,6.348e-01,6.758e-01
1690195200,5.095e+01,2.400e+01,1.377e+00,6.487e-01
1690195800,3.724e+01,1.000e+01,1.007e+00,2.703e-01
1690196400,3.968e+01,3.050e+01,1.072e+00,8.244e-01
1690197000,1.272e+01,2.500e+01,3.437e-01,6.758e-01
1690197600,7.090e+01,1.450e+01,1.916e+00,3.919e-01
1690198200,3.683e+01,2.750e+01,9.954e-01,7.433e-01
1690198800,4.979e+01,8.501e+00,1.346e+00,2.298e-01
1690199400,2.741e+01,3.150e+01,7.409e-01,8.515e-01
1690200000,7.245e+01,3.450e+01,1.958e+00,9.326e-01
1690200600,4.628e+01,2.950e+01,1.251e+00,7.974e-01
1690201200,3.168e+01,6.501e+00,8.563e-01,1.757e-01
1690201800,4.923e+01,3.350e+01,1.331e+00,9.055e-01
1690202400,3.872e+01,4.151e+01,1.047e+00,1.122e+00
1690203000,5.869e+01,1.600e+01,1.586e+00,4.325e-01
1690203600,4.601e+01,2.750e+01,1.244e+00,7.434e-01
1690204200,5.839e+01,2.900e+01,1.578e+00,7.839e-01
1690204800,5.600e+01,2.750e+01,1.513e+00,7.434e-01
1690205400,1.441e+01,2.750e+01,3.894e-01,7.434e-01
1690206000,2.972e+01,2.945e+01,8.034e-01,7.960e-01
1690206600,1.672e+01,1.900e+01,4.519e-01,5.136e-01
1690207200,1.336e+01,7.501e+00,3.612e-01,2.027e-01
1690207800,1.067e+01,1.000e+00,2.884e-01,2.705e-02
1690208400,1.081e+01,2.050e+01,2.921e-01,5.541e-01
1690209000,4.077e+00,3.050e+01,1.102e-01,8.244e-01
1690209600,2.183e+01,1.000e+00,5.900e-01,2.705e-02
1690210800,2.399e+01,1.000e+00,6.483e-01,2.705e-02
1690211400,2.397e+01,1.150e+01,6.478e-01,3.109e-01
1690212000,4.675e+01,1.250e+01,1.263e+00,3.379e-01
1690212600,2.373e+01,1.150e+01,6.414e-01,3.109e-01
1690213200,1.491e+01,7.001e+00,4.029e-01,1.892e-01
1690213800,1.946e+01,9.001e+00,5.259e-01,2.433e-01
1690214400,8.609e+00,7.501e+00,2.327e-01,2.027e-01
1690215000,1.292e+01,9.001e+00,3.492e-01,2.433e-01
1690215600,1.737e+01,4.001e+00,4.694e-01,1.081e-01
1690216200,1.293e+01,1.200e+01,3.496e-01,3.244e-01
1690216800,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690217400,1.750e+01,1.950e+01,4.730e-01,5.271e-01
1690218000,1.277e+01,5.001e+00,3.453e-01,1.352e-01
1690218600,4.143e+00,1.000e+00,1.120e-01,2.705e-02
1690219200,8.609e+00,1.450e+01,2.327e-01,3.919e-01
1690219800,1.309e+01,1.000e+00,3.538e-01,2.705e-02
1690220400,1.209e+01,4.501e+00,3.267e-01,1.216e-01
1690221000,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690221600,2.973e+01,8.501e+00,8.035e-01,2.298e-01
1690222200,1.983e+01,1.000e+00,5.359e-01,2.705e-02
1690222800,1.304e+01,1.000e+00,3.525e-01,2.705e-02
1690223400,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1690224000,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1690224600,1.080e+01,8.501e+00,2.920e-01,2.298e-01
1690225200,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1690225800,8.675e+00,5.001e+00,2.345e-01,1.352e-01
1690226400,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690227000,1.313e+01,4.501e+00,3.547e-01,1.216e-01
1690227600,6.475e+00,2.500e+00,1.750e-01,6.758e-02
1690228200,4.275e+00,4.501e+00,1.155e-01,1.216e-01
1690228800,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1690229400,6.475e+00,8.001e+00,1.750e-01,2.162e-01
1690230000,1.089e+01,2.000e+00,2.942e-01,2.705e-02
1690230600,1.535e+01,1.000e+00,4.149e-01,2.705e-02
1690231200,6.211e+00,4.501e+00,1.679e-01,1.216e-01
1690231800,4.077e+00,5.001e+00,1.102e-01,1.352e-01
1690232400,1.764e+01,1.000e+00,4.767e-01,2.705e-02
1690233000,1.763e+01,1.000e+00,4.765e-01,2.705e-02
1690233600,6.409e+00,4.501e+00,1.732e-01,1.216e-01
1690234200,2.009e+00,1.000e+00,5.428e-02,2.705e-02
1690234800,1.314e+01,1.300e+01,3.551e-01,3.514e-01
1690235400,1.765e+01,1.000e+00,4.770e-01,2.705e-02
1690236000,7.130e+00,1.000e+00,1.927e-01,2.705e-02
1690236600,4.275e+00,4.501e+00,1.155e-01,1.216e-01
1690237200,1.080e+01,4.493e+00,2.918e-01,1.214e-01
1690237800,4.209e+00,6.501e+00,1.138e-01,1.757e-01
1690238400,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1690239000,6.475e+00,5.501e+00,1.750e-01,1.487e-01
1690239600,1.545e+01,4.001e+00,4.176e-01,1.081e-01
1690240200,1.299e+01,1.000e+00,3.511e-01,2.705e-02
1690240800,2.241e+01,1.000e+00,6.056e-01,2.705e-02
1690241400,1.308e+01,1.000e+00,3.536e-01,2.705e-02
1690242000,4.275e+00,4.001e+00,1.155e-01,1.081e-01
1690242600,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1690243200,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1690243800,8.543e+00,4.501e+00,2.309e-01,1.216e-01
1690244400,1.542e+01,2.000e+00,4.167e-01,2.705e-02
1690245000,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690245600,8.609e+00,7.501e+00,2.327e-01,2.027e-01
1690246200,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1690246800,6.343e+00,3.501e+00,1.714e-01,9.461e-02
1690247400,1.529e+01,1.000e+00,4.134e-01,2.705e-02
1690248000,1.305e+01,8.001e+00,3.527e-01,2.162e-01
1690248600,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690249200,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1690249800,1.308e+01,1.000e+00,3.536e-01,2.705e-02
1690250400,6.409e+00,3.000e+00,1.732e-01,8.109e-02
1690251000,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690251600,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1690252200,8.675e+00,3.501e+00,2.345e-01,9.461e-02
1690252800,1.306e+01,1.000e+00,3.530e-01,2.705e-02
1690253400,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1690254000,1.082e+01,7.501e+00,2.924e-01,2.027e-01
1690254600,2.075e+00,5.501e+00,5.607e-02,1.487e-01
1690255200,1.076e+01,1.000e+00,2.907e-01,2.705e-02
1690255800,8.609e+00,5.501e+00,2.327e-01,1.487e-01
1690256400,4.143e+00,7.001e+00,1.120e-01,1.892e-01
1690257000,1.089e+01,1.000e+00,2.943e-01,2.705e-02
1690257600,1.000e+00,2.500e+00,2.705e-02,6.758e-02
1690258200,6.211e+00,1.000e+00,1.679e-01,2.705e-02
1690258800,9.882e+00,2.500e+00,2.671e-01,6.758e-02
1690259400,8.477e+00,2.000e+00,2.291e-01,2.705e-02
1690260000,1.075e+01,4.501e+00,2.907e-01,1.216e-01
1690260600,1.993e+01,6.001e+00,5.386e-01,1.622e-01
1690261200,8.609e+00,5.001e+00,2.327e-01,1.352e-01
1690261800,1.765e+01,1.000e+00,4.770e-01,2.705e-02
1690262400,2.459e+01,6.501e+00,6.647e-01,1.757e-01
1690263000,1.080e+01,6.001e+00,2.918e-01,1.622e-01
1690263600,4.275e+00,2.000e+00,1.155e-01,2.705e-02
1690264200,1.304e+01,7.501e+00,3.523e-01,2.027e-01
1690264800,1.752e+01,2.500e+00,4.734e-01,6.758e-02
1690265400,2.225e+01,5.001e+00,6.013e-01,1.352e-01
1690266000,2.440e+01,5.501e+00,6.596e-01,1.487e-01
1690266600,4.209e+00,5.501e+00,1.137e-01,1.487e-01
1690267200,2.936e+01,1.000e+00,7.935e-01,2.705e-02
1690267800,2.429e+01,1.098e+01,6.565e-01,2.968e-01
1690268400,2.747e+01,5.501e+00,7.425e-01,1.487e-01
1690269000,6.935e+00,9.501e+00,1.874e-01,2.568e-01
1690269600,2.933e+01,5.501e+00,7.928e-01,1.487e-01
1690270200,2.170e+01,1.250e+01,5.864e-01,3.379e-01
1690270800,1.946e+01,6.501e+00,5.260e-01,1.757e-01
1690271400,1.511e+01,3.500e+00,4.084e-01,9.461e-02
1690272000,1.724e+01,8.501e+00,4.659e-01,2.298e-01
1690272600,9.328e+00,1.000e+00,2.521e-01,2.705e-02
1690273200,2.446e+01,1.950e+01,6.611e-01,5.271e-01
1690273800,1.078e+01,1.000e+00,2.913e-01,2.705e-02
1690274400,8.543e+00,1.350e+01,2.309e-01,3.649e-01
1690275000,3.461e+01,8.001e+00,9.355e-01,2.162e-01
1690275600,2.667e+01,1.700e+01,7.208e-01,4.595e-01
1690276200,2.181e+01,1.000e+00,5.895e-01,2.705e-02
1690276800,3.135e+01,2.000e+00,8.474e-01,2.705e-02
1690277400,2.638e+01,1.950e+01,7.130e-01,5.271e-01
1690278000,2.175e+01,1.300e+01,5.878e-01,3.514e-01
1690278600,3.858e+01,4.001e+00,1.043e+00,1.081e-01
1690279200,4.209e+00,1.900e+01,1.138e-01,5.136e-01
1690279800,2.402e+01,4.501e+00,6.493e-01,1.216e-01
1690280400,2.734e+01,4.501e+00,7.390e-01,1.216e-01
1690281000,2.393e+01,2.300e+01,6.468e-01,6.217e-01
1690281600,2.168e+01,1.000e+00,5.860e-01,2.705e-02
1690282200,6.409e+00,8.501e+00,1.732e-01,2.298e-01
1690282800,1.278e+01,1.000e+00,3.455e-01,2.705e-02
1690283400,3.687e+01,3.100e+01,9.966e-01,8.380e-01
1690284000,1.936e+01,4.001e+00,5.232e-01,1.081e-01
1690284600,1.508e+01,1.000e+00,4.075e-01,2.705e-02
1690285200,1.954e+01,1.600e+01,5.280e-01,4.325e-01
1690285800,1.960e+01,1.400e+01,5.296e-01,3.784e-01
1690286400,8.609e+00,7.501e+00,2.327e-01,2.027e-01
1690287000,2.683e+01,1.300e+01,7.250e-01,3.514e-01
1690287600,3.653e+01,1.800e+01,9.874e-01,4.866e-01
1690288200,1.281e+01,1.150e+01,3.463e-01,3.109e-01
1690288800,2.190e+01,1.100e+01,5.919e-01,2.973e-01
1690289400,1.502e+01,2.000e+01,4.059e-01,5.406e-01
1690290000,2.407e+01,6.501e+00,6.505e-01,1.757e-01
1690290600,1.071e+01,2.000e+01,2.894e-01,5.406e-01
1690291200,1.072e+01,1.300e+01,2.896e-01,3.514e-01
1690291800,3.693e+01,9.001e+00,9.981e-01,2.433e-01
1690292400,8.675e+00,1.250e+01,2.345e-01,3.379e-01
1690293000,1.288e+01,5.001e+00,3.482e-01,1.352e-01
1690293600,1.729e+01,3.100e+01,4.672e-01,8.380e-01
1690294200,2.075e+00,1.150e+01,5.607e-02,3.109e-01
1690294800,2.462e+01,1.000e+00,6.654e-01,2.705e-02
1690295400,2.780e+01,3.951e+01,7.512e-01,1.068e+00
1690296000,1.513e+01,1.000e+00,4.089e-01,2.705e-02
1690296600,1.970e+01,5.001e+00,5.323e-01,1.352e-01
1690297200,1.514e+01,1.200e+01,4.093e-01,3.244e-01
1690297800,2.429e+01,7.488e+00,6.565e-01,2.024e-01
1690298400,1.743e+01,5.501e+00,4.710e-01,1.487e-01
1690299000,4.275e+00,7.501e+00,1.155e-01,2.027e-01
1690299600,1.086e+01,1.050e+01,2.935e-01,2.838e-01
1690300200,1.292e+01,1.200e+01,3.492e-01,3.244e-01
1690300800,1.292e+01,4.001e+00,3.493e-01,1.081e-01
1690301400,8.543e+00,3.000e+00,2.309e-01,8.109e-02
1690302000,1.755e+01,1.000e+00,4.744e-01,2.705e-02
1690302600,2.466e+01,2.250e+01,6.666e-01,6.082e-01
1690303200,1.072e+01,1.000e+00,2.898e-01,2.705e-02
1690303800,1.079e+01,1.050e+01,2.917e-01,2.838e-01
1690304400,1.067e+01,2.500e+00,2.883e-01,6.758e-02
1690305000,1.754e+01,3.000e+00,4.740e-01,8.109e-02
1690305600,1.989e+01,1.000e+00,5.376e-01,2.705e-02
1690306200,4.143e+00,5.001e+00,1.120e-01,1.352e-01
1690306800,8.675e+00,5.501e+00,2.345e-01,1.487e-01
1690307400,1.477e+01,9.501e+00,3.993e-01,2.568e-01
1690308000,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1690308600,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1690309200,1.299e+01,3.000e+00,3.511e-01,8.109e-02
1690309800,1.081e+01,8.001e+00,2.922e-01,2.162e-01
1690310400,1.763e+01,1.000e+00,4.765e-01,2.705e-02
1690311000,4.143e+00,6.001e+00,1.120e-01,1.622e-01
1690311600,1.533e+01,1.000e+00,4.143e-01,2.705e-02
1690312200,1.536e+01,1.050e+01,4.152e-01,2.838e-01
1690312800,8.595e+00,1.000e+00,2.323e-01,2.705e-02
1690313400,8.675e+00,1.400e+01,2.345e-01,3.784e-01
1690314000,1.088e+01,3.000e+00,2.939e-01,8.109e-02
1690314600,2.009e+00,6.001e+00,5.428e-02,1.622e-01
1690315200,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690315800,1.000e+00,2.000e+00,2.705e-02,2.705e-02
1690316400,1.000e+00,1.100e+01,2.705e-02,2.973e-01
1690317000,4.275e+00,5.501e+00,1.155e-01,1.487e-01
1690317600,1.542e+01,1.000e+00,4.168e-01,2.705e-02
1690318200,6.409e+00,4.001e+00,1.732e-01,1.081e-01
1690318800,1.315e+01,8.001e+00,3.555e-01,2.162e-01
1690319400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1690320000,2.009e+00,8.001e+00,5.428e-02,2.162e-01
1690320600,1.774e+01,1.000e+00,4.795e-01,2.705e-02
1690321200,1.000e+00,4.501e+00,2.705e-02,1.216e-01
1690321800,1.538e+01,8.001e+00,4.158e-01,2.162e-01
1690322400,1.745e+01,5.501e+00,4.715e-01,1.487e-01
1690323000,1.087e+01,1.000e+00,2.939e-01,2.705e-02
1690323600,1.000e+00,4.501e+00,2.705e-02,1.216e-01
1690324200,1.082e+01,1.000e+00,2.924e-01,2.705e-02
1690324800,1.541e+01,8.501e+00,4.166e-01,2.298e-01
1690325400,1.531e+01,1.000e+00,4.139e-01,2.705e-02
1690326000,1.529e+01,1.000e+00,4.134e-01,2.705e-02
1690326600,1.087e+01,6.501e+00,2.938e-01,1.757e-01
1690327200,1.081e+01,4.001e+00,2.921e-01,1.081e-01
1690327800,8.609e+00,9.001e+00,2.327e-01,2.433e-01
1690328400,2.071e+00,1.000e+00,5.597e-02,2.705e-02
1690329000,1.313e+01,1.000e+00,3.549e-01,2.705e-02
1690329600,1.764e+01,5.501e+00,4.767e-01,1.487e-01
1690330200,4.275e+00,8.501e+00,1.155e-01,2.298e-01
1690330800,8.675e+00,2.500e+00,2.345e-01,6.758e-02
1690331400,1.088e+01,1.000e+00,2.941e-01,2.705e-02
1690332000,1.081e+01,5.501e+00,2.922e-01,1.487e-01
1690332600,1.305e+01,4.501e+00,3.526e-01,1.216e-01
1690333200,2.009e+00,5.501e+00,5.429e-02,1.487e-01
1690333800,1.089e+01,1.000e+00,2.942e-01,2.705e-02
1690334400,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1690335000,1.542e+01,1.150e+01,4.169e-01,3.109e-01
1690335600,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1690336200,1.088e+01,1.000e+00,2.941e-01,2.705e-02
1690336800,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1690337400,1.542e+01,1.050e+01,4.168e-01,2.838e-01
1690338000,6.277e+00,4.501e+00,1.697e-01,1.216e-01
1690338600,8.477e+00,4.501e+00,2.291e-01,1.216e-01
1690339200,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1690339800,1.314e+01,2.000e+00,3.552e-01,2.705e-02
1690340400,4.275e+00,2.000e+00,1.155e-01,2.705e-02
1690341000,6.475e+00,2.500e+00,1.750e-01,6.758e-02
1690341600,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1690342200,1.089e+01,4.001e+00,2.944e-01,1.081e-01
1690342800,8.543e+00,3.501e+00,2.309e-01,9.461e-02
1690343400,4.268e+00,5.991e+00,1.153e-01,1.619e-01
1690344000,1.228e+01,1.000e+00,3.318e-01,2.705e-02
1690344600,2.009e+00,5.001e+00,5.428e-02,1.352e-01
1690345200,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1690345800,1.532e+01,5.001e+00,4.142e-01,1.352e-01
1690346400,4.209e+00,3.501e+00,1.137e-01,9.461e-02
1690347000,6.475e+00,8.001e+00,1.750e-01,2.162e-01
1690347600,1.773e+01,2.500e+00,4.791e-01,6.758e-02
1690348200,8.675e+00,3.501e+00,2.345e-01,9.461e-02
1690348800,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1690349400,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1690350000,4.275e+00,2.000e+00,1.155e-01,2.705e-02
1690350600,1.308e+01,8.001e+00,3.535e-01,2.162e-01
1690351200,8.675e+00,2.000e+00,2.345e-01,2.705e-02
1690351800,1.768e+01,8.501e+00,4.779e-01,2.298e-01
1690352400,8.609e+00,2.000e+00,2.327e-01,2.705e-02
1690353000,2.240e+01,5.501e+00,6.055e-01,1.487e-01
1690353600,1.301e+01,1.000e+00,3.517e-01,2.705e-02
1690354200,1.990e+01,6.001e+00,5.377e-01,1.622e-01
1690354800,3.206e+01,2.500e+00,8.664e-01,6.758e-02
1690355400,2.672e+01,4.501e+00,7.223e-01,1.216e-01
1690356000,1.078e+01,1.000e+01,2.913e-01,2.703e-01
1690356600,1.504e+01,1.050e+01,4.066e-01,2.838e-01
1690357200,8.543e+00,4.001e+00,2.309e-01,1.081e-01
1690357800,1.522e+01,6.501e+00,4.114e-01,1.757e-01
1690358400,2.924e+01,6.989e+00,7.902e-01,1.889e-01
1690359000,2.192e+01,3.000e+00,5.923e-01,8.109e-02
1690359600,1.965e+01,2.000e+01,5.312e-01,5.406e-01
1690360200,2.673e+01,3.501e+00,7.225e-01,9.461e-02
1690360800,1.084e+01,1.000e+01,2.929e-01,2.703e-01
1690361400,1.301e+01,1.000e+00,3.517e-01,2.705e-02
1690362000,1.289e+01,1.550e+01,3.484e-01,4.190e-01
1690362600,1.975e+01,1.500e+01,5.337e-01,4.055e-01
1690363200,3.170e+01,1.050e+01,8.567e-01,2.838e-01
1690363800,3.401e+01,1.300e+01,9.193e-01,3.514e-01
1690364400,1.948e+01,1.350e+01,5.266e-01,3.649e-01
1690365000,1.487e+01,1.000e+00,4.020e-01,2.705e-02
1690365600,1.504e+01,1.950e+01,4.064e-01,5.271e-01
1690366200,6.211e+00,1.000e+00,1.679e-01,2.705e-02
1690366800,1.982e+01,1.650e+01,5.356e-01,4.460e-01
1690367400,2.432e+01,1.100e+01,6.573e-01,2.973e-01
1690368000,2.438e+01,1.050e+01,6.588e-01,2.838e-01
1690368600,1.298e+01,1.350e+01,3.509e-01,3.649e-01
1690369200,1.746e+01,1.000e+00,4.718e-01,2.705e-02
1690369800,1.501e+01,2.500e+01,4.057e-01,6.758e-01
1690370400,1.072e+01,1.000e+00,2.897e-01,2.705e-02
1690371000,1.079e+01,1.200e+01,2.916e-01,3.244e-01
1690371600,2.945e+01,6.001e+00,7.959e-01,1.622e-01
1690372200,1.514e+01,1.650e+01,4.091e-01,4.460e-01
1690372800,6.277e+00,1.000e+00,1.697e-01,2.705e-02
1690373400,1.513e+01,2.446e+01,4.089e-01,6.612e-01
1690374000,1.528e+01,1.000e+00,4.129e-01,2.705e-02
1690374600,2.214e+01,1.950e+01,5.983e-01,5.271e-01
1690375200,4.275e+00,6.501e+00,1.155e-01,1.757e-01
1690375800,1.525e+01,1.000e+01,4.121e-01,2.703e-01
1690376400,2.450e+01,6.501e+00,6.623e-01,1.757e-01
1690377000,8.675e+00,1.600e+01,2.345e-01,4.325e-01
1690377600,1.516e+01,1.000e+00,4.097e-01,2.705e-02
1690378200,8.477e+00,1.850e+01,2.291e-01,5.001e-01
1690378800,1.080e+01,1.000e+00,2.919e-01,2.705e-02
1690379400,1.727e+01,1.000e+00,4.668e-01,2.705e-02
1690380000,1.193e+01,1.600e+01,3.225e-01,4.325e-01
1690380600,1.080e+01,7.501e+00,2.919e-01,2.027e-01
1690381200,1.762e+01,1.650e+01,4.763e-01,4.460e-01
1690381800,1.976e+01,1.000e+00,5.342e-01,2.705e-02
1690382400,1.086e+01,6.501e+00,2.934e-01,1.757e-01
1690383000,8.609e+00,1.350e+01,2.327e-01,3.649e-01
1690383600,4.275e+00,8.001e+00,1.155e-01,2.162e-01
1690384200,6.277e+00,3.501e+00,1.696e-01,9.461e-02
1690384800,1.074e+01,1.450e+01,2.904e-01,3.919e-01
1690385400,1.088e+01,3.000e+00,2.940e-01,8.109e-02
1690386000,1.088e+01,1.400e+01,2.939e-01,3.784e-01
1690386600,1.997e+01,1.000e+00,5.398e-01,2.705e-02
1690387200,2.226e+01,6.501e+00,6.016e-01,1.757e-01
1690387800,1.086e+01,7.501e+00,2.935e-01,2.027e-01
1690388400,8.660e+00,4.992e+00,2.341e-01,1.349e-01
1690389000,8.675e+00,7.001e+00,2.345e-01,1.892e-01
1690389600,1.087e+01,3.000e+00,2.939e-01,8.109e-02
1690390200,1.000e+00,8.501e+00,2.705e-02,2.298e-01
1690390800,1.508e+01,5.001e+00,4.074e-01,1.352e-01
1690391400,8.477e+00,8.001e+00,2.291e-01,2.162e-01
1690392000,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1690392600,1.081e+01,1.250e+01,2.923e-01,3.379e-01
1690393200,2.009e+00,1.000e+00,5.429e-02,2.705e-02
1690393800,4.275e+00,1.400e+01,1.155e-01,3.784e-01
1690394400,8.675e+00,4.501e+00,2.345e-01,1.216e-01
1690395000,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1690395600,1.308e+01,5.501e+00,3.535e-01,1.487e-01
1690396200,1.082e+01,1.000e+00,2.923e-01,2.705e-02
1690396800,1.088e+01,5.501e+00,2.941e-01,1.487e-01
1690397400,1.312e+01,3.000e+00,3.547e-01,8.109e-02
1690398000,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1690398600,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1690399200,4.209e+00,1.400e+01,1.138e-01,3.784e-01
1690399800,1.301e+01,1.000e+00,3.517e-01,2.705e-02
1690400400,1.082e+01,5.501e+00,2.923e-01,1.487e-01
1690401000,8.675e+00,7.001e+00,2.345e-01,1.892e-01
1690401600,1.082e+01,7.501e+00,2.923e-01,2.027e-01
1690402200,1.081e+01,6.001e+00,2.923e-01,1.622e-01
1690402800,6.475e+00,5.001e+00,1.750e-01,1.352e-01
