h2s,tz=0,v=1.5
time,h2s,so2
1688434020,NaN,2.000e-01
1688434080,NaN,2.000e-01
1688434140,NaN,2.000e-01
1688434200,NaN,2.000e-01
1688434440,4.980e-01,NaN
1688434500,4.600e-01,NaN
1688434560,4.620e-01,NaN
1688434620,4.880e-01,NaN
1688434680,5.330e-01,NaN
1688434740,5.390e-01,NaN
1688434800,5.230e-01,NaN
1688435040,NaN,2.000e-01
1688435100,NaN,2.000e-01
1688435160,NaN,2.000e-01
1688435220,NaN,2.000e-01
1688435280,NaN,2.000e-01
1688435340,NaN,2.000e-01
1688435400,NaN,2.000e-01
1688435460,NaN,2.000e-01
1688435640,5.190e-01,NaN
1688435700,5.440e-01,NaN
1688435760,6.030e-01,NaN
1688435820,6.570e-01,NaN
1688435880,6.710e-01,NaN
1688435940,6.620e-01,NaN
1688436000,6.690e-01,NaN
1688436060,6.650e-01,NaN
1688436240,NaN,2.000e-01
1688436300,NaN,2.000e-01
1688436360,NaN,2.000e-01
1688436420,NaN,2.000e-01
1688436480,NaN,2.000e-01
1688436540,NaN,2.000e-01
1688436600,NaN,2.000e-01
1688436840,6.640e-01,NaN
1688436900,6.310e-01,NaN
1688436960,6.200e-01,NaN
1688437020,5.980e-01,NaN
1688437080,5.090e-01,NaN
1688437140,4.550e-01,NaN
1688437200,4.170e-01,NaN
1688437440,NaN,2.000e-01
1688437500,NaN,2.000e-01
1688437560,NaN,2.000e-01
1688437620,NaN,2.000e-01
1688437680,NaN,2.000e-01
1688437740,NaN,2.000e-01
1688437800,NaN,2.000e-01
1688437860,NaN,2.000e-01
1688438040,2.000e-01,NaN
1688438100,2.000e-01,NaN
1688438160,2.000e-01,NaN
1688438220,2.000e-01,NaN
1688438280,2.000e-01,NaN
1688438340,2.000e-01,NaN
1688438400,2.000e-01,NaN
1688438460,4.050e-01,NaN
1688438640,NaN,2.000e-01
1688438700,NaN,2.000e-01
1688438760,NaN,2.000e-01
1688438820,NaN,2.000e-01
1688438880,NaN,2.000e-01
1688438940,NaN,2.000e-01
1688439000,NaN,2.000e-01
1688439060,NaN,2.000e-01
1688439240,4.230e-01,NaN
1688439300,4.430e-01,NaN
1688439360,4.050e-01,NaN
1688439420,2.000e-01,NaN
1688439480,2.000e-01,NaN
1688439540,2.000e-01,NaN
1688439600,2.000e-01,NaN
1688439660,2.000e-01,NaN
1688439840,NaN,2.000e-01
1688439900,NaN,2.000e-01
1688439960,NaN,2.000e-01
1688440020,NaN,2.000e-01
1688440080,NaN,2.000e-01
1688440140,NaN,2.000e-01
1688440200,NaN,2.000e-01
1688440440,2.000e-01,NaN
1688440500,4.120e-01,NaN
1688440560,4.380e-01,NaN
1688440620,4.400e-01,NaN
1688440680,4.420e-01,NaN
1688440740,4.360e-01,NaN
1688440800,4.390e-01,NaN
1688440860,4.300e-01,NaN
1688441040,NaN,2.000e-01
1688441100,NaN,2.000e-01
1688441160,NaN,2.000e-01
1688441220,NaN,2.000e-01
1688441280,NaN,2.000e-01
1688441340,NaN,2.000e-01
1688441400,NaN,2.000e-01
1688441640,4.280e-01,NaN
1688441700,4.260e-01,NaN
1688441760,4.140e-01,NaN
1688441820,4.270e-01,NaN
1688441880,4.580e-01,NaN
1688441940,4.820e-01,NaN
1688442000,5.150e-01,NaN
1688442060,5.140e-01,NaN
1688442240,NaN,2.000e-01
1688442300,NaN,2.000e-01
1688442360,NaN,2.000e-01
1688442420,NaN,2.000e-01
1688442480,NaN,2.000e-01
1688442540,NaN,2.000e-01
1688442600,NaN,2.000e-01
1688442660,NaN,2.000e-01
1688442840,5.250e-01,NaN
1688442900,5.590e-01,NaN
1688442960,5.520e-01,NaN
1688443020,5.640e-01,NaN
1688443080,5.570e-01,NaN
1688443140,5.680e-01,NaN
1688443200,5.390e-01,NaN
1688443260,5.450e-01,NaN
1688443440,NaN,2.000e-01
1688443500,NaN,2.000e-01
1688443560,NaN,2.000e-01
1688443620,NaN,2.000e-01
1688443680,NaN,2.000e-01
1688443740,NaN,2.000e-01
1688443800,NaN,2.000e-01
1688444040,5.550e-01,NaN
1688444100,5.600e-01,NaN
1688444160,5.900e-01,NaN
1688444220,6.040e-01,NaN
1688444280,6.010e-01,NaN
1688444340,6.070e-01,NaN
1688444400,5.910e-01,NaN
1688444460,5.760e-01,NaN
1688444640,NaN,2.000e-01
1688444700,NaN,2.000e-01
1688444760,NaN,2.000e-01
1688444820,NaN,2.000e-01
1688444880,NaN,2.000e-01
1688444940,NaN,2.000e-01
1688445000,NaN,2.000e-01
1688445060,NaN,2.000e-01
1688445240,5.760e-01,NaN
1688445300,5.610e-01,NaN
1688445360,5.110e-01,NaN
1688445420,4.560e-01,NaN
1688445480,2.000e-01,NaN
1688445540,2.000e-01,NaN
1688445600,2.000e-01,NaN
1688445660,2.000e-01,NaN
1688445840,NaN,2.000e-01
1688445900,NaN,2.000e-01
1688445960,NaN,2.000e-01
1688446020,NaN,2.000e-01
1688446080,NaN,2.000e-01
1688446140,NaN,2.000e-01
1688446200,NaN,2.000e-01
1688446260,NaN,2.000e-01
1688446440,2.000e-01,NaN
1688446500,4.250e-01,NaN
1688446560,4.930e-01,NaN
1688446620,5.450e-01,NaN
1688446680,5.490e-01,NaN
1688446740,5.490e-01,NaN
1688446800,5.600e-01,NaN
1688446860,5.390e-01,NaN
1688447040,NaN,2.000e-01
1688447100,NaN,2.000e-01
1688447160,NaN,2.000e-01
1688447220,NaN,2.000e-01
1688447280,NaN,2.000e-01
1688447340,NaN,2.000e-01
1688447400,NaN,2.000e-01
1688447460,5.330e-01,2.000e-01
1688447520,5.330e-01,NaN
1688447580,5.330e-01,NaN
1688447640,5.350e-01,NaN
1688447700,5.020e-01,NaN
1688447760,5.020e-01,NaN
1688447820,5.330e-01,NaN
1688447880,5.380e-01,NaN
1688447940,4.900e-01,NaN
1688448000,4.530e-01,NaN
1688448060,4.500e-01,NaN
1688448240,NaN,2.000e-01
1688448300,NaN,2.000e-01
1688448360,NaN,2.000e-01
1688448420,NaN,2.000e-01
1688448480,NaN,2.000e-01
1688448540,NaN,2.000e-01
1688448600,NaN,2.000e-01
1688448660,NaN,2.000e-01
1688448840,4.770e-01,NaN
1688448900,6.410e-01,NaN
1688448960,9.230e-01,NaN
1688449020,1.077e+00,NaN
1688449080,1.173e+00,NaN
1688449140,1.096e+00,NaN
1688449200,8.720e-01,NaN
1688449260,7.850e-01,NaN
1688449440,NaN,2.000e-01
1688449500,NaN,2.000e-01
1688449560,NaN,2.000e-01
1688449620,NaN,2.000e-01
1688449680,NaN,2.000e-01
1688449740,NaN,2.000e-01
1688449800,NaN,2.000e-01
1688449860,NaN,2.000e-01
1688450040,8.130e-01,NaN
1688450100,1.006e+00,NaN
1688450160,1.367e+00,NaN
1688450220,1.715e+00,NaN
1688450280,1.918e+00,NaN
1688450340,1.917e+00,NaN
1688450400,1.790e+00,NaN
1688450460,1.657e+00,NaN
1688450640,NaN,2.000e-01
1688450700,NaN,2.000e-01
1688450760,NaN,2.000e-01
1688450820,NaN,2.000e-01
1688450880,NaN,4.970e-01
1688450940,NaN,7.800e-01
1688451000,NaN,9.120e-01
1688451240,1.594e+00,NaN
1688451300,1.312e+00,NaN
1688451360,1.146e+00,NaN
1688451420,1.177e+00,NaN
1688451480,1.153e+00,NaN
1688451540,1.174e+00,NaN
1688451600,1.252e+00,NaN
1688451660,1.275e+00,NaN
1688451840,NaN,9.770e-01
1688451900,NaN,9.230e-01
1688451960,NaN,7.050e-01
1688452020,NaN,2.000e-01
1688452080,NaN,2.000e-01
1688452140,NaN,2.000e-01
1688452200,NaN,2.000e-01
1688452260,NaN,2.000e-01
1688452440,1.249e+00,NaN
1688452500,1.097e+00,NaN
1688452560,9.180e-01,NaN
1688452620,7.090e-01,NaN
1688452680,5.450e-01,NaN
1688452740,4.640e-01,NaN
1688452800,4.640e-01,NaN
1688453040,NaN,2.000e-01
1688453100,NaN,2.000e-01
1688453160,NaN,2.000e-01
1688453220,NaN,2.000e-01
1688453280,NaN,2.000e-01
1688453340,NaN,2.000e-01
1688453400,NaN,2.000e-01
1688453640,4.930e-01,NaN
1688453700,5.400e-01,NaN
1688453760,6.680e-01,NaN
1688453820,7.860e-01,NaN
1688453880,9.070e-01,NaN
1688453940,9.590e-01,NaN
1688454000,1.042e+00,NaN
1688454240,NaN,2.000e-01
1688454300,NaN,2.000e-01
1688454360,NaN,2.000e-01
1688454420,NaN,2.000e-01
1688454480,NaN,2.000e-01
1688454540,NaN,2.000e-01
1688454600,NaN,2.000e-01
1688454660,NaN,2.000e-01
1688454840,1.044e+00,NaN
1688454900,1.045e+00,NaN
1688454960,9.990e-01,NaN
1688455020,9.460e-01,NaN
1688455080,8.840e-01,NaN
1688455140,8.700e-01,NaN
1688455200,1.044e+00,NaN
1688455260,1.292e+00,NaN
1688455440,NaN,2.000e-01
1688455500,NaN,4.360e-01
1688455560,NaN,4.580e-01
1688455620,NaN,5.400e-01
1688455680,NaN,6.120e-01
1688455740,NaN,5.840e-01
1688455800,NaN,4.900e-01
1688455860,NaN,4.080e-01
1688456040,1.340e+00,NaN
1688456100,1.386e+00,NaN
1688456160,1.379e+00,NaN
1688456220,1.250e+00,NaN
1688456280,9.400e-01,NaN
1688456340,7.380e-01,NaN
1688456400,6.830e-01,NaN
1688456460,6.510e-01,NaN
1688456640,NaN,2.000e-01
1688456700,NaN,2.000e-01
1688456760,NaN,2.000e-01
1688456820,NaN,2.000e-01
1688456880,NaN,2.000e-01
1688456940,NaN,2.000e-01
1688457000,NaN,2.000e-01
1688457060,NaN,2.000e-01
1688457240,6.940e-01,NaN
1688457300,9.720e-01,NaN
1688457360,1.261e+00,NaN
1688457420,1.414e+00,NaN
1688457480,1.491e+00,NaN
1688457540,1.504e+00,NaN
1688457600,1.314e+00,NaN
1688457660,1.125e+00,NaN
1688457840,NaN,2.000e-01
1688457900,NaN,2.000e-01
1688457960,NaN,2.000e-01
1688458020,NaN,2.000e-01
1688458080,NaN,2.000e-01
1688458140,NaN,2.000e-01
1688458200,NaN,2.000e-01
1688458260,NaN,2.000e-01
1688458440,1.118e+00,NaN
1688458500,1.151e+00,NaN
1688458560,1.173e+00,NaN
1688458620,1.219e+00,NaN
1688458680,1.285e+00,NaN
1688458740,1.234e+00,NaN
1688458800,1.141e+00,NaN
1688458860,1.202e+00,NaN
1688459040,NaN,2.000e-01
1688459100,NaN,2.000e-01
1688459160,NaN,2.000e-01
1688459220,NaN,2.000e-01
1688459280,NaN,2.000e-01
1688459340,NaN,2.000e-01
1688459400,NaN,2.000e-01
1688459460,NaN,2.000e-01
1688459640,1.223e+00,NaN
1688459700,1.309e+00,NaN
1688459760,1.244e+00,NaN
1688459820,1.224e+00,NaN
1688459880,1.228e+00,NaN
1688459940,1.071e+00,NaN
1688460000,1.001e+00,NaN
1688460060,9.980e-01,NaN
1688460240,NaN,2.000e-01
1688460300,NaN,2.000e-01
1688460360,NaN,2.000e-01
1688460420,NaN,2.000e-01
1688460480,NaN,2.000e-01
1688460540,NaN,2.000e-01
1688460600,NaN,2.000e-01
1688460660,NaN,2.000e-01
1688460840,1.001e+00,NaN
1688460900,9.380e-01,NaN
1688460960,9.000e-01,NaN
1688461020,8.550e-01,NaN
1688461080,8.410e-01,NaN
1688461140,8.480e-01,NaN
1688461200,7.920e-01,NaN
1688461260,7.930e-01,NaN
1688461440,NaN,2.000e-01
1688461500,NaN,2.000e-01
1688461560,NaN,2.000e-01
1688461620,NaN,2.000e-01
1688461680,NaN,2.000e-01
1688461740,NaN,2.000e-01
1688461800,NaN,2.000e-01
1688461860,NaN,2.000e-01
1688462040,7.890e-01,NaN
1688462100,7.760e-01,NaN
1688462160,7.020e-01,NaN
1688462220,6.580e-01,NaN
1688462280,6.350e-01,NaN
1688462340,6.520e-01,NaN
1688462400,6.950e-01,NaN
1688462460,7.000e-01,NaN
1688462640,NaN,2.000e-01
1688462700,NaN,2.000e-01
1688462760,NaN,2.000e-01
1688462820,NaN,2.000e-01
1688462880,NaN,2.000e-01
1688462940,NaN,2.000e-01
1688463000,NaN,2.000e-01
1688463060,NaN,2.000e-01
1688463240,7.020e-01,NaN
1688463300,6.860e-01,NaN
1688463360,6.370e-01,NaN
1688463420,5.500e-01,NaN
1688463480,5.380e-01,NaN
1688463540,5.460e-01,NaN
1688463600,5.890e-01,NaN
1688463660,6.540e-01,NaN
1688463840,NaN,2.000e-01
1688463900,NaN,2.000e-01
1688463960,NaN,2.000e-01
1688464020,NaN,2.000e-01
1688464080,NaN,2.000e-01
1688464140,NaN,2.000e-01
1688464200,NaN,2.000e-01
1688464260,NaN,2.000e-01
1688464440,6.710e-01,NaN
1688464500,7.200e-01,NaN
1688464560,7.720e-01,NaN
1688464620,8.320e-01,NaN
1688464680,8.570e-01,NaN
1688464740,8.550e-01,NaN
1688464800,8.750e-01,NaN
1688464860,8.790e-01,NaN
1688465040,NaN,2.000e-01
1688465100,NaN,2.000e-01
1688465160,NaN,2.000e-01
1688465220,NaN,2.000e-01
1688465280,NaN,2.000e-01
1688465340,NaN,2.000e-01
1688465400,NaN,2.000e-01
1688465460,NaN,2.000e-01
1688465640,8.820e-01,NaN
1688465700,9.700e-01,NaN
1688465760,1.073e+00,NaN
1688465820,1.141e+00,NaN
1688465880,1.188e+00,NaN
1688465940,1.234e+00,NaN
1688466000,1.261e+00,NaN
1688466060,1.310e+00,NaN
1688466240,NaN,2.000e-01
1688466300,NaN,2.000e-01
1688466360,NaN,2.000e-01
1688466420,NaN,2.000e-01
1688466480,NaN,2.000e-01
1688466540,NaN,2.000e-01
1688466600,NaN,2.000e-01
1688466840,1.324e+00,NaN
1688466900,1.409e+00,NaN
1688466960,1.495e+00,NaN
1688467020,1.500e+00,NaN
1688467080,1.492e+00,NaN
1688467140,1.507e+00,NaN
1688467200,1.526e+00,NaN
1688467260,1.576e+00,NaN
1688467440,NaN,2.000e-01
1688467500,NaN,2.000e-01
1688467560,NaN,2.000e-01
1688467620,NaN,2.000e-01
1688467680,NaN,2.000e-01
1688467740,NaN,2.000e-01
1688467800,NaN,2.000e-01
1688467860,NaN,2.000e-01
1688468040,1.579e+00,NaN
1688468100,1.623e+00,NaN
1688468160,1.631e+00,NaN
1688468220,1.641e+00,NaN
1688468280,1.663e+00,NaN
1688468340,1.661e+00,NaN
1688468400,1.659e+00,NaN
1688468460,1.612e+00,NaN
1688468640,NaN,2.000e-01
1688468700,NaN,2.000e-01
1688468760,NaN,2.000e-01
1688468820,NaN,2.000e-01
1688468880,NaN,2.000e-01
1688468940,NaN,2.000e-01
1688469000,NaN,2.000e-01
1688469060,NaN,2.000e-01
1688469240,1.601e+00,NaN
1688469300,1.507e+00,NaN
1688469360,1.391e+00,NaN
1688469420,1.310e+00,NaN
1688469480,1.239e+00,NaN
1688469540,1.213e+00,NaN
1688469600,1.247e+00,NaN
1688469660,1.217e+00,NaN
1688469840,NaN,2.000e-01
1688469900,NaN,2.000e-01
1688469960,NaN,2.000e-01
1688470020,NaN,2.000e-01
1688470080,NaN,2.000e-01
1688470140,NaN,2.000e-01
1688470200,NaN,2.000e-01
1688470260,NaN,2.000e-01
1688470440,1.214e+00,NaN
1688470500,1.201e+00,NaN
1688470560,1.235e+00,NaN
1688470620,1.286e+00,NaN
1688470680,1.345e+00,NaN
1688470740,1.419e+00,NaN
1688470800,1.483e+00,NaN
1688470860,1.468e+00,NaN
1688471040,NaN,2.000e-01
1688471100,NaN,2.000e-01
1688471160,NaN,2.000e-01
1688471220,NaN,2.000e-01
1688471280,NaN,2.000e-01
1688471340,NaN,2.000e-01
1688471400,NaN,2.000e-01
1688471460,NaN,2.000e-01
1688471640,1.479e+00,NaN
1688471700,1.537e+00,NaN
1688471760,1.570e+00,NaN
1688471820,1.579e+00,NaN
1688471880,1.636e+00,NaN
1688471940,1.637e+00,NaN
1688472000,1.545e+00,NaN
1688472060,1.472e+00,NaN
1688472240,NaN,2.000e-01
1688472300,NaN,2.000e-01
1688472360,NaN,2.000e-01
1688472420,NaN,2.000e-01
1688472480,NaN,2.000e-01
1688472540,NaN,2.000e-01
1688472600,NaN,2.000e-01
1688472660,NaN,2.000e-01
1688472840,1.459e+00,NaN
1688472900,1.410e+00,NaN
1688472960,1.320e+00,NaN
1688473020,1.289e+00,NaN
1688473080,1.252e+00,NaN
1688473140,1.192e+00,NaN
1688473200,1.142e+00,NaN
1688473260,1.065e+00,NaN
1688473440,NaN,2.000e-01
1688473500,NaN,2.000e-01
1688473560,NaN,2.000e-01
1688473620,NaN,2.000e-01
1688473680,NaN,2.000e-01
1688473740,NaN,2.000e-01
1688473800,NaN,2.000e-01
1688473860,NaN,2.000e-01
1688474040,1.035e+00,NaN
1688474100,9.930e-01,NaN
1688474160,9.130e-01,NaN
1688474220,8.820e-01,NaN
1688474280,8.460e-01,NaN
1688474340,8.320e-01,NaN
1688474400,8.230e-01,NaN
1688474460,8.270e-01,NaN
1688474640,NaN,2.000e-01
1688474700,NaN,2.000e-01
1688474760,NaN,2.000e-01
1688474820,NaN,2.000e-01
1688474880,NaN,2.000e-01
1688474940,NaN,2.000e-01
1688475000,NaN,2.000e-01
1688475060,NaN,2.000e-01
1688475240,8.140e-01,NaN
1688475300,8.460e-01,NaN
1688475360,9.090e-01,NaN
1688475420,9.280e-01,NaN
1688475480,9.740e-01,NaN
1688475540,1.012e+00,NaN
1688475600,1.031e+00,NaN
1688475660,9.940e-01,NaN
1688475840,NaN,2.000e-01
1688475900,NaN,2.000e-01
1688475960,NaN,2.000e-01
1688476020,NaN,2.000e-01
1688476080,NaN,2.000e-01
1688476140,NaN,2.000e-01
1688476200,NaN,2.000e-01
1688476260,NaN,2.000e-01
1688476440,9.960e-01,NaN
1688476500,1.019e+00,NaN
1688476560,9.980e-01,NaN
1688476620,9.380e-01,NaN
1688476680,9.280e-01,NaN
1688476740,9.090e-01,NaN
1688476800,8.680e-01,NaN
1688476860,8.930e-01,NaN
1688477100,NaN,2.000e-01
1688477160,NaN,2.000e-01
1688477220,NaN,2.000e-01
1688477280,NaN,2.000e-01
1688477340,NaN,2.000e-01
1688477400,NaN,2.000e-01
1688477460,NaN,2.000e-01
1688477700,8.970e-01,NaN
1688477760,9.220e-01,NaN
1688477820,9.240e-01,NaN
1688477880,9.440e-01,NaN
1688477940,9.380e-01,NaN
1688478000,9.340e-01,NaN
1688478060,9.610e-01,NaN
1688478240,NaN,2.000e-01
1688478300,NaN,2.000e-01
1688478360,NaN,2.000e-01
1688478420,NaN,2.000e-01
1688478480,NaN,2.000e-01
1688478540,NaN,2.000e-01
1688478600,NaN,2.000e-01
1688478660,NaN,2.000e-01
1688478900,1.005e+00,NaN
1688478960,1.046e+00,NaN
1688479020,1.088e+00,NaN
1688479080,1.099e+00,NaN
1688479140,1.103e+00,NaN
1688479200,1.124e+00,NaN
1688479260,1.139e+00,NaN
1688479440,NaN,2.000e-01
1688479500,NaN,2.000e-01
1688479560,NaN,2.000e-01
1688479620,NaN,2.000e-01
1688479680,NaN,2.000e-01
1688479740,NaN,2.000e-01
1688479800,NaN,2.000e-01
1688479860,NaN,2.000e-01
1688480040,1.141e+00,NaN
1688480100,1.122e+00,NaN
1688480160,1.101e+00,NaN
1688480220,1.041e+00,NaN
1688480280,9.610e-01,NaN
1688480340,8.950e-01,NaN
1688480400,8.410e-01,NaN
1688480460,8.280e-01,NaN
1688480640,NaN,2.000e-01
1688480700,NaN,2.000e-01
1688480760,NaN,2.000e-01
1688480820,NaN,2.000e-01
1688480880,NaN,2.000e-01
1688480940,NaN,2.000e-01
1688481000,NaN,2.000e-01
1688481060,NaN,2.000e-01
1688481240,8.250e-01,NaN
1688481300,7.940e-01,NaN
1688481360,7.840e-01,NaN
1688481420,7.810e-01,NaN
1688481480,7.670e-01,NaN
1688481540,7.640e-01,NaN
1688481600,7.430e-01,NaN
1688481660,7.260e-01,NaN
1688481840,NaN,2.000e-01
1688481900,NaN,2.000e-01
1688481960,NaN,2.000e-01
1688482020,NaN,2.000e-01
1688482080,NaN,2.000e-01
1688482140,NaN,2.000e-01
1688482200,NaN,2.000e-01
1688482260,NaN,2.000e-01
1688482500,7.540e-01,NaN
1688482560,8.090e-01,NaN
1688482620,8.420e-01,NaN
1688482680,8.790e-01,NaN
1688482740,9.090e-01,NaN
1688482800,9.120e-01,NaN
1688482860,8.660e-01,NaN
1688483040,NaN,2.000e-01
1688483100,NaN,2.000e-01
1688483160,NaN,2.000e-01
1688483220,NaN,2.000e-01
1688483280,NaN,2.000e-01
1688483340,NaN,2.000e-01
1688483400,NaN,2.000e-01
1688483460,NaN,2.000e-01
1688483640,8.590e-01,NaN
1688483700,9.000e-01,NaN
1688483760,9.070e-01,NaN
1688483820,8.630e-01,NaN
1688483880,8.330e-01,NaN
1688483940,7.920e-01,NaN
1688484000,7.470e-01,NaN
1688484060,7.690e-01,NaN
1688484240,NaN,2.000e-01
1688484300,NaN,2.000e-01
1688484360,NaN,2.000e-01
1688484420,NaN,2.000e-01
1688484480,NaN,2.000e-01
1688484540,NaN,2.000e-01
1688484600,NaN,2.000e-01
1688484660,NaN,2.000e-01
1688484840,7.810e-01,NaN
1688484900,8.290e-01,NaN
1688484960,8.270e-01,NaN
1688485020,8.280e-01,NaN
1688485080,8.430e-01,NaN
1688485140,8.150e-01,NaN
1688485200,8.260e-01,NaN
1688485260,8.270e-01,NaN
1688485440,NaN,2.000e-01
1688485500,NaN,2.000e-01
1688485560,NaN,2.000e-01
1688485620,NaN,2.000e-01
1688485680,NaN,2.000e-01
1688485740,NaN,2.000e-01
1688485800,NaN,2.000e-01
1688485860,NaN,2.000e-01
1688486100,8.020e-01,NaN
1688486160,7.940e-01,NaN
1688486220,7.820e-01,NaN
1688486280,7.820e-01,NaN
1688486340,7.800e-01,NaN
1688486400,7.810e-01,NaN
1688486460,7.820e-01,NaN
1688486640,NaN,2.000e-01
1688486700,NaN,2.000e-01
1688486760,NaN,2.000e-01
1688486820,NaN,2.000e-01
1688486880,NaN,2.000e-01
1688486940,NaN,2.000e-01
1688487000,NaN,2.000e-01
1688487060,NaN,2.000e-01
1688487240,7.760e-01,NaN
1688487300,7.550e-01,NaN
1688487360,7.130e-01,NaN
1688487420,7.260e-01,NaN
1688487480,7.150e-01,NaN
1688487540,7.410e-01,NaN
1688487600,7.740e-01,NaN
1688487660,7.870e-01,NaN
1688487900,NaN,2.000e-01
1688487960,NaN,2.000e-01
1688488020,NaN,2.000e-01
1688488080,NaN,2.000e-01
1688488140,NaN,2.000e-01
1688488200,NaN,2.000e-01
1688488260,NaN,2.000e-01
1688488440,7.930e-01,NaN
1688488500,7.530e-01,NaN
1688488560,6.740e-01,NaN
1688488620,5.790e-01,NaN
1688488680,4.930e-01,NaN
1688488740,4.070e-01,NaN
1688488800,4.120e-01,NaN
1688488860,4.440e-01,NaN
1688489040,NaN,2.000e-01
1688489100,NaN,2.000e-01
1688489160,NaN,2.000e-01
1688489220,NaN,2.000e-01
1688489280,NaN,2.000e-01
1688489340,NaN,2.000e-01
1688489400,NaN,2.000e-01
1688489460,NaN,2.000e-01
1688489640,4.390e-01,NaN
1688489700,4.770e-01,NaN
1688489760,5.130e-01,NaN
1688489820,5.230e-01,NaN
1688489880,5.120e-01,NaN
1688489940,5.100e-01,NaN
1688490000,4.950e-01,NaN
1688490060,4.880e-01,NaN
1688490300,NaN,2.000e-01
1688490360,NaN,2.000e-01
1688490420,NaN,2.000e-01
1688490480,NaN,2.000e-01
1688490540,NaN,2.000e-01
1688490600,NaN,2.000e-01
1688490660,NaN,2.000e-01
1688490900,4.990e-01,NaN
1688490960,5.020e-01,NaN
1688491020,4.960e-01,NaN
1688491080,5.120e-01,NaN
1688491140,5.380e-01,NaN
1688491200,5.340e-01,NaN
1688491260,5.250e-01,NaN
1688491440,NaN,2.000e-01
1688491500,NaN,2.000e-01
1688491560,NaN,2.000e-01
1688491620,NaN,2.000e-01
1688491680,NaN,2.000e-01
1688491740,NaN,2.000e-01
1688491800,NaN,2.000e-01
1688491860,NaN,2.000e-01
1688492100,5.140e-01,NaN
1688492160,5.140e-01,NaN
1688492220,5.070e-01,NaN
1688492280,5.300e-01,NaN
1688492340,5.190e-01,NaN
1688492400,5.380e-01,NaN
1688492460,5.230e-01,NaN
1688492700,NaN,2.000e-01
1688492760,NaN,2.000e-01
1688492820,NaN,2.000e-01
1688492880,NaN,2.000e-01
1688492940,NaN,2.000e-01
1688493000,NaN,2.000e-01
1688493060,NaN,2.000e-01
1688493300,4.980e-01,NaN
1688493360,4.960e-01,NaN
1688493420,4.900e-01,NaN
1688493480,5.050e-01,NaN
1688493540,4.980e-01,NaN
1688493600,4.700e-01,NaN
1688493660,4.510e-01,NaN
1688493900,NaN,2.000e-01
1688493960,NaN,2.000e-01
1688494020,NaN,2.000e-01
1688494080,NaN,2.000e-01
1688494140,NaN,2.000e-01
1688494200,NaN,2.000e-01
1688494260,NaN,2.000e-01
1688494440,4.530e-01,NaN
1688494500,4.420e-01,NaN
1688494560,4.300e-01,NaN
1688494620,4.550e-01,NaN
1688494680,4.940e-01,NaN
1688494740,4.930e-01,NaN
1688494800,5.000e-01,NaN
1688494860,4.750e-01,NaN
1688495040,NaN,2.000e-01
1688495100,NaN,2.000e-01
1688495160,NaN,2.000e-01
1688495220,NaN,2.000e-01
1688495280,NaN,2.000e-01
1688495340,NaN,2.000e-01
1688495400,NaN,2.000e-01
1688495460,NaN,2.000e-01
1688495700,4.740e-01,NaN
1688495760,4.530e-01,NaN
1688495820,4.380e-01,NaN
1688495880,4.450e-01,NaN
1688495940,4.760e-01,NaN
1688496000,4.540e-01,NaN
1688496240,NaN,2.000e-01
1688496300,NaN,2.000e-01
1688496360,NaN,2.000e-01
1688496420,NaN,2.000e-01
1688496480,NaN,2.000e-01
1688496540,NaN,2.000e-01
1688496600,NaN,2.000e-01
1688496900,4.430e-01,NaN
1688496960,4.360e-01,NaN
1688497020,4.380e-01,NaN
1688497080,4.550e-01,NaN
1688497140,4.570e-01,NaN
1688497200,4.280e-01,NaN
1688497260,2.000e-01,NaN
1688497440,NaN,2.000e-01
1688497500,NaN,2.000e-01
1688497560,NaN,2.000e-01
1688497620,NaN,2.000e-01
1688497680,NaN,2.000e-01
1688497740,NaN,2.000e-01
1688497800,NaN,2.000e-01
1688498040,2.000e-01,NaN
1688498100,2.000e-01,NaN
1688498160,2.000e-01,NaN
1688498220,2.000e-01,NaN
1688498280,4.510e-01,NaN
1688498340,4.710e-01,NaN
1688498400,4.440e-01,NaN
1688498460,4.410e-01,NaN
1688498640,NaN,2.000e-01
1688498700,NaN,2.000e-01
1688498760,NaN,2.000e-01
1688498820,NaN,2.000e-01
1688498880,NaN,2.000e-01
1688498940,NaN,2.000e-01
1688499000,NaN,2.000e-01
1688499060,NaN,2.000e-01
1688499240,4.400e-01,NaN
1688499300,4.160e-01,NaN
1688499360,2.000e-01,NaN
1688499420,2.000e-01,NaN
1688499480,2.000e-01,NaN
1688499540,2.000e-01,NaN
1688499600,2.000e-01,NaN
1688499660,2.000e-01,NaN
1688499840,NaN,2.000e-01
1688499900,NaN,2.000e-01
1688499960,NaN,2.000e-01
1688500020,NaN,2.000e-01
1688500080,NaN,2.000e-01
1688500140,NaN,2.000e-01
1688500200,NaN,2.000e-01
1688500260,NaN,2.000e-01
