nox,tz=0,v=1.5
time,no,no2,nox
1682108880,5.370e-01,1.664e+00,2.202e+00
1682108940,5.630e-01,1.736e+00,2.300e+00
1682109000,5.640e-01,1.805e+00,2.369e+00
1682109060,5.320e-01,1.751e+00,2.282e+00
1682109120,5.140e-01,1.680e+00,2.195e+00
1682109180,4.840e-01,1.565e+00,2.049e+00
1682109240,4.720e-01,1.465e+00,1.938e+00
1682109300,4.890e-01,1.518e+00,2.007e+00
1682109360,4.740e-01,1.486e+00,1.960e+00
1682109420,4.480e-01,1.393e+00,1.842e+00
1682109480,4.350e-01,1.319e+00,1.755e+00
1682109540,4.390e-01,1.293e+00,1.733e+00
1682109600,4.680e-01,1.352e+00,1.821e+00
1682109660,4.760e-01,1.410e+00,1.885e+00
1682109720,4.790e-01,1.417e+00,1.896e+00
1682109780,4.640e-01,1.362e+00,1.826e+00
1682109840,4.420e-01,1.312e+00,1.755e+00
1682109900,4.210e-01,1.281e+00,1.703e+00
1682109960,4.060e-01,1.219e+00,1.625e+00
1682110020,3.600e-01,1.126e+00,1.486e+00
1682110080,3.050e-01,9.650e-01,1.270e+00
1682110140,2.700e-01,8.350e-01,1.105e+00
1682110200,2.340e-01,7.430e-01,9.760e-01
1682110260,2.230e-01,6.780e-01,9.010e-01
1682110320,2.140e-01,6.490e-01,8.630e-01
1682110380,2.110e-01,6.430e-01,8.540e-01
1682110440,2.090e-01,6.470e-01,8.560e-01
1682110500,2.210e-01,6.510e-01,8.720e-01
1682110560,2.400e-01,6.590e-01,9.000e-01
1682110620,2.410e-01,6.810e-01,9.220e-01
1682110680,2.410e-01,6.790e-01,9.200e-01
1682110740,2.350e-01,6.690e-01,9.040e-01
1682110800,2.200e-01,6.380e-01,8.580e-01
1682110860,2.020e-01,5.940e-01,7.960e-01
1682110920,2.030e-01,5.510e-01,7.540e-01
1682110980,1.830e-01,5.220e-01,7.050e-01
1682111040,1.740e-01,5.240e-01,6.980e-01
1682111100,1.870e-01,5.590e-01,7.460e-01
1682111160,1.910e-01,5.770e-01,7.680e-01
1682111220,2.170e-01,6.610e-01,8.770e-01
1682111280,2.600e-01,7.630e-01,1.023e+00
1682111340,3.400e-01,9.370e-01,1.276e+00
1682111400,3.630e-01,1.034e+00,1.397e+00
1682111460,3.800e-01,1.097e+00,1.477e+00
1682111520,3.870e-01,1.103e+00,1.490e+00
1682111580,3.920e-01,1.097e+00,1.488e+00
1682111640,4.240e-01,1.159e+00,1.582e+00
1682111700,4.460e-01,1.204e+00,1.650e+00
1682111760,4.550e-01,1.248e+00,1.703e+00
1682111820,4.380e-01,1.224e+00,1.663e+00
1682111880,4.280e-01,1.179e+00,1.607e+00
1682111940,4.140e-01,1.114e+00,1.528e+00
1682112000,3.980e-01,1.062e+00,1.461e+00
1682112060,4.070e-01,1.065e+00,1.472e+00
1682112120,4.180e-01,1.117e+00,1.535e+00
1682112180,4.210e-01,1.109e+00,1.529e+00
1682112240,4.320e-01,1.112e+00,1.544e+00
1682112300,4.420e-01,1.123e+00,1.566e+00
1682112360,5.260e-01,1.329e+00,1.854e+00
1682112420,5.880e-01,1.518e+00,2.105e+00
1682112480,6.190e-01,1.611e+00,2.230e+00
1682112540,6.130e-01,1.627e+00,2.240e+00
1682112600,5.930e-01,1.553e+00,2.146e+00
1682112660,5.760e-01,1.519e+00,2.094e+00
1682112720,5.720e-01,1.530e+00,2.101e+00
1682112780,5.390e-01,1.467e+00,2.006e+00
1682112840,4.840e-01,1.294e+00,1.777e+00
1682112900,4.500e-01,1.205e+00,1.655e+00
1682112960,4.490e-01,1.149e+00,1.598e+00
1682113020,4.460e-01,1.110e+00,1.557e+00
1682113080,4.490e-01,1.111e+00,1.559e+00
1682113140,4.460e-01,1.116e+00,1.561e+00
1682113200,4.070e-01,1.015e+00,1.422e+00
1682113260,4.090e-01,1.011e+00,1.421e+00
1682113320,4.090e-01,1.020e+00,1.429e+00
1682113380,4.250e-01,1.048e+00,1.473e+00
1682113440,4.400e-01,1.140e+00,1.581e+00
1682113500,4.600e-01,1.211e+00,1.671e+00
1682113560,4.720e-01,1.265e+00,1.737e+00
1682113620,5.000e-01,1.323e+00,1.824e+00
1682113680,5.130e-01,1.375e+00,1.887e+00
1682113740,4.890e-01,1.343e+00,1.832e+00
1682113800,4.660e-01,1.287e+00,1.753e+00
1682113860,4.280e-01,1.200e+00,1.627e+00
1682113920,3.930e-01,1.090e+00,1.483e+00
1682113980,3.500e-01,9.590e-01,1.309e+00
1682114040,3.030e-01,8.070e-01,1.110e+00
1682114100,2.450e-01,6.530e-01,8.980e-01
1682114160,2.300e-01,5.780e-01,8.080e-01
1682114220,2.550e-01,5.890e-01,8.430e-01
1682114280,2.720e-01,6.470e-01,9.200e-01
1682114340,2.840e-01,6.900e-01,9.750e-01
1682114400,3.040e-01,7.650e-01,1.069e+00
1682114460,3.520e-01,9.090e-01,1.261e+00
1682114520,3.940e-01,1.050e+00,1.444e+00
1682114580,4.420e-01,1.186e+00,1.629e+00
1682114640,4.670e-01,1.376e+00,1.842e+00
1682114700,4.650e-01,1.441e+00,1.906e+00
1682114760,4.570e-01,1.420e+00,1.877e+00
1682114820,4.590e-01,1.405e+00,1.863e+00
1682114880,4.570e-01,1.367e+00,1.824e+00
1682114940,4.340e-01,1.274e+00,1.708e+00
1682115000,4.060e-01,1.196e+00,1.602e+00
1682115060,3.910e-01,1.103e+00,1.494e+00
1682115120,3.980e-01,1.031e+00,1.429e+00
1682115180,4.250e-01,1.075e+00,1.500e+00
1682115240,4.480e-01,1.158e+00,1.605e+00
1682115300,4.700e-01,1.194e+00,1.664e+00
1682115360,4.700e-01,1.216e+00,1.687e+00
1682115420,4.720e-01,1.247e+00,1.719e+00
1682115480,4.910e-01,1.285e+00,1.776e+00
1682115540,4.710e-01,1.249e+00,1.720e+00
1682115600,4.380e-01,1.146e+00,1.584e+00
1682115660,4.150e-01,1.065e+00,1.481e+00
1682115720,4.090e-01,1.028e+00,1.437e+00
1682115780,3.950e-01,1.033e+00,1.429e+00
1682115840,3.860e-01,1.032e+00,1.418e+00
1682115900,4.220e-01,1.131e+00,1.554e+00
1682115960,4.610e-01,1.281e+00,1.742e+00
1682116020,4.990e-01,1.383e+00,1.882e+00
1682116080,5.250e-01,1.451e+00,1.976e+00
1682116140,5.330e-01,1.475e+00,2.008e+00
1682116200,5.360e-01,1.562e+00,2.098e+00
1682116260,5.330e-01,1.580e+00,2.113e+00
1682116320,5.380e-01,1.566e+00,2.104e+00
1682116380,4.930e-01,1.455e+00,1.948e+00
1682116440,4.740e-01,1.346e+00,1.820e+00
1682116500,4.710e-01,1.375e+00,1.847e+00
1682116560,4.810e-01,1.470e+00,1.951e+00
1682116620,4.810e-01,1.428e+00,1.909e+00
1682116680,4.820e-01,1.322e+00,1.804e+00
1682116740,5.090e-01,1.383e+00,1.892e+00
1682116800,5.340e-01,1.479e+00,2.013e+00
1682116860,5.580e-01,1.583e+00,2.141e+00
1682116920,5.610e-01,1.607e+00,2.168e+00
1682116980,5.580e-01,1.573e+00,2.131e+00
1682117040,5.610e-01,1.591e+00,2.152e+00
1682117100,5.860e-01,1.750e+00,2.335e+00
1682117160,6.020e-01,1.872e+00,2.473e+00
1682117220,5.840e-01,1.881e+00,2.465e+00
1682117280,5.680e-01,1.823e+00,2.391e+00
1682117340,5.640e-01,1.791e+00,2.355e+00
1682117400,5.590e-01,1.798e+00,2.356e+00
1682117460,5.630e-01,1.835e+00,2.398e+00
1682117520,5.750e-01,1.853e+00,2.428e+00
1682117580,5.920e-01,1.895e+00,2.486e+00
1682117640,5.920e-01,1.869e+00,2.461e+00
1682117700,6.040e-01,1.885e+00,2.489e+00
1682117760,6.130e-01,1.852e+00,2.465e+00
1682117820,6.090e-01,1.880e+00,2.490e+00
1682117880,6.070e-01,1.873e+00,2.480e+00
1682117940,5.800e-01,1.809e+00,2.390e+00
1682118000,5.780e-01,1.828e+00,2.406e+00
1682118060,5.600e-01,1.824e+00,2.384e+00
1682118120,5.510e-01,1.846e+00,2.397e+00
1682118180,5.650e-01,1.968e+00,2.533e+00
1682118240,5.550e-01,2.059e+00,2.614e+00
1682118300,5.510e-01,2.056e+00,2.607e+00
1682118360,5.470e-01,2.056e+00,2.603e+00
1682118420,5.330e-01,1.976e+00,2.509e+00
1682118480,4.910e-01,1.809e+00,2.300e+00
1682118540,4.980e-01,1.790e+00,2.288e+00
1682118600,5.030e-01,1.794e+00,2.297e+00
1682118660,4.710e-01,1.663e+00,2.133e+00
1682118720,4.900e-01,1.704e+00,2.194e+00
1682118780,5.150e-01,1.807e+00,2.322e+00
1682118840,5.460e-01,2.001e+00,2.547e+00
1682118900,5.940e-01,2.283e+00,2.878e+00
1682118960,6.400e-01,2.529e+00,3.169e+00
1682119020,6.820e-01,2.694e+00,3.376e+00
1682119080,7.490e-01,2.885e+00,3.634e+00
1682119140,8.030e-01,3.107e+00,3.911e+00
1682119200,8.300e-01,3.209e+00,4.039e+00
1682119260,8.260e-01,3.068e+00,3.894e+00
1682119320,8.280e-01,2.945e+00,3.773e+00
1682119380,8.320e-01,2.900e+00,3.732e+00
1682119440,8.300e-01,2.825e+00,3.655e+00
1682119500,7.740e-01,2.665e+00,3.440e+00
1682119560,7.060e-01,2.485e+00,3.191e+00
1682119620,6.670e-01,2.323e+00,2.991e+00
1682119680,6.430e-01,2.276e+00,2.919e+00
1682119740,6.420e-01,2.350e+00,2.992e+00
1682119800,6.390e-01,2.367e+00,3.006e+00
1682119860,6.540e-01,2.212e+00,2.866e+00
1682119920,6.480e-01,2.187e+00,2.834e+00
1682119980,7.360e-01,2.290e+00,3.026e+00
1682120040,7.030e-01,2.218e+00,2.921e+00
1682120100,6.560e-01,1.966e+00,2.622e+00
1682120160,7.270e-01,1.927e+00,2.654e+00
1682120220,8.770e-01,1.940e+00,2.817e+00
1682120280,8.230e-01,1.747e+00,2.570e+00
1682120340,7.710e-01,1.704e+00,2.475e+00
1682120400,7.140e-01,1.497e+00,2.210e+00
1682120460,6.470e-01,1.341e+00,1.988e+00
1682120520,7.100e-01,1.544e+00,2.254e+00
1682120580,7.150e-01,1.619e+00,2.334e+00
1682120640,5.370e-01,1.411e+00,1.948e+00
1682120700,4.290e-01,1.342e+00,1.770e+00
1682120760,4.480e-01,1.373e+00,1.821e+00
1682120820,5.660e-01,1.794e+00,2.360e+00
1682120880,6.500e-01,2.157e+00,2.807e+00
1682120940,6.660e-01,2.203e+00,2.869e+00
1682121000,6.430e-01,2.085e+00,2.728e+00
1682121060,6.450e-01,2.142e+00,2.787e+00
1682121120,6.510e-01,2.162e+00,2.812e+00
1682121180,6.800e-01,2.253e+00,2.933e+00
1682121240,6.950e-01,2.340e+00,3.036e+00
1682121300,5.720e-01,1.844e+00,2.417e+00
1682121360,5.250e-01,1.640e+00,2.165e+00
1682121420,5.440e-01,1.622e+00,2.166e+00
1682121480,5.340e-01,1.566e+00,2.099e+00
1682121540,5.970e-01,1.701e+00,2.298e+00
1682121600,6.370e-01,1.901e+00,2.538e+00
1682121660,6.460e-01,2.033e+00,2.679e+00
1682121720,6.440e-01,2.106e+00,2.751e+00
1682121780,6.250e-01,2.030e+00,2.655e+00
1682121840,5.560e-01,1.877e+00,2.433e+00
1682121900,5.170e-01,1.719e+00,2.235e+00
1682121960,4.760e-01,1.650e+00,2.126e+00
1682122020,3.900e-01,1.329e+00,1.719e+00
1682122080,3.390e-01,1.034e+00,1.374e+00
1682122140,2.680e-01,7.340e-01,1.002e+00
1682122200,2.180e-01,5.570e-01,7.740e-01
1682122260,2.200e-01,5.670e-01,7.870e-01
1682122320,2.020e-01,5.440e-01,7.460e-01
1682122380,1.930e-01,5.050e-01,6.980e-01
1682122440,1.970e-01,4.940e-01,6.910e-01
1682122500,1.910e-01,5.030e-01,6.940e-01
1682122560,1.830e-01,5.200e-01,7.020e-01
1682122620,1.710e-01,4.790e-01,6.500e-01
1682122680,1.540e-01,4.350e-01,5.880e-01
1682122740,1.530e-01,4.090e-01,5.620e-01
1682122800,1.670e-01,4.170e-01,5.840e-01
1682122860,1.760e-01,4.230e-01,5.990e-01
1682122920,1.950e-01,5.230e-01,7.190e-01
1682122980,2.400e-01,6.740e-01,9.140e-01
1682123040,3.820e-01,9.620e-01,1.344e+00
1682123100,3.672e+00,5.575e+00,9.250e+00
1682123160,4.625e+00,1.166e+01,1.628e+01
1682123220,3.429e+00,9.420e+00,1.285e+01
1682123280,2.459e+00,5.848e+00,8.310e+00
1682123340,1.449e+00,3.651e+00,5.100e+00
1682123400,3.100e-01,8.860e-01,1.197e+00
1682123460,3.110e-01,8.850e-01,1.196e+00
1682123520,3.630e-01,1.171e+00,1.534e+00
1682123580,3.850e-01,1.380e+00,1.765e+00
1682123640,4.010e-01,1.438e+00,1.839e+00
1682123700,4.080e-01,1.492e+00,1.900e+00
1682123760,4.210e-01,1.661e+00,2.082e+00
1682123820,4.260e-01,1.861e+00,2.288e+00
1682123880,4.350e-01,2.021e+00,2.456e+00
1682123940,4.280e-01,2.172e+00,2.600e+00
1682124000,3.980e-01,2.066e+00,2.464e+00
1682124060,3.970e-01,1.972e+00,2.369e+00
1682124120,3.860e-01,2.053e+00,2.439e+00
1682124180,3.890e-01,2.190e+00,2.579e+00
1682124240,3.730e-01,2.038e+00,2.411e+00
1682124300,3.700e-01,1.911e+00,2.281e+00
1682124360,3.930e-01,1.846e+00,2.240e+00
1682124420,4.200e-01,1.755e+00,2.175e+00
1682124480,4.180e-01,1.721e+00,2.139e+00
1682124540,4.390e-01,1.819e+00,2.258e+00
1682124600,4.630e-01,1.796e+00,2.258e+00
1682124660,4.720e-01,1.702e+00,2.174e+00
1682124720,4.810e-01,1.661e+00,2.142e+00
1682124780,4.750e-01,1.596e+00,2.070e+00
1682124840,4.240e-01,1.461e+00,1.885e+00
1682124900,3.800e-01,1.335e+00,1.715e+00
1682124960,3.570e-01,1.216e+00,1.573e+00
1682125020,3.140e-01,1.067e+00,1.380e+00
1682125080,2.570e-01,9.150e-01,1.172e+00
1682125140,2.270e-01,8.140e-01,1.041e+00
1682125200,2.130e-01,7.440e-01,9.570e-01
1682125260,2.060e-01,7.220e-01,9.280e-01
1682125320,1.930e-01,7.230e-01,9.160e-01
1682125380,1.790e-01,6.750e-01,8.540e-01
1682125440,1.630e-01,6.600e-01,8.230e-01
1682125500,1.630e-01,5.960e-01,7.590e-01
1682125560,1.740e-01,6.040e-01,7.780e-01
1682125620,1.740e-01,6.660e-01,8.400e-01
1682125680,1.530e-01,7.650e-01,9.190e-01
1682125740,1.490e-01,8.280e-01,9.770e-01
1682125800,1.460e-01,9.170e-01,1.063e+00
1682125860,1.450e-01,9.270e-01,1.071e+00
1682125920,1.460e-01,9.570e-01,1.102e+00
1682125980,1.340e-01,1.009e+00,1.143e+00
1682126040,1.250e-01,1.077e+00,1.201e+00
1682126100,1.260e-01,1.088e+00,1.214e+00
1682126160,1.250e-01,1.060e+00,1.185e+00
1682126220,1.250e-01,1.041e+00,1.166e+00
1682126280,1.250e-01,1.055e+00,1.180e+00
1682126340,1.240e-01,1.101e+00,1.225e+00
1682126400,1.170e-01,1.043e+00,1.160e+00
1682126460,1.200e-01,9.670e-01,1.088e+00
1682126520,1.180e-01,8.880e-01,1.007e+00
1682126580,1.140e-01,8.300e-01,9.430e-01
1682126640,1.090e-01,8.040e-01,9.130e-01
1682126700,1.030e-01,7.630e-01,8.660e-01
1682126760,9.600e-02,6.870e-01,7.830e-01
1682126820,9.900e-02,6.140e-01,7.120e-01
1682126880,9.000e-02,6.000e-01,6.900e-01
1682126940,8.400e-02,5.960e-01,6.800e-01
1682127000,8.700e-02,6.520e-01,7.390e-01
1682127060,8.600e-02,6.990e-01,7.850e-01
1682127120,9.000e-02,7.140e-01,8.040e-01
1682127180,9.300e-02,7.380e-01,8.310e-01
1682127240,9.100e-02,7.530e-01,8.440e-01
1682127300,8.900e-02,7.980e-01,8.870e-01
1682127360,9.500e-02,8.850e-01,9.800e-01
1682127420,9.100e-02,1.052e+00,1.143e+00
1682127480,8.300e-02,1.120e+00,1.203e+00
1682127540,9.000e-02,1.255e+00,1.345e+00
1682127600,1.100e-01,1.483e+00,1.593e+00
1682127660,1.420e-01,1.728e+00,1.869e+00
1682127720,1.550e-01,1.876e+00,2.032e+00
1682127780,1.660e-01,1.972e+00,2.138e+00
1682127840,1.720e-01,2.056e+00,2.228e+00
1682127900,2.020e-01,2.150e+00,2.352e+00
1682127960,2.190e-01,2.232e+00,2.451e+00
1682128020,2.110e-01,2.151e+00,2.362e+00
1682128080,1.870e-01,1.930e+00,2.118e+00
1682128140,1.580e-01,1.679e+00,1.836e+00
1682128200,1.480e-01,1.524e+00,1.672e+00
1682128260,1.440e-01,1.366e+00,1.510e+00
1682128320,1.320e-01,1.158e+00,1.289e+00
1682128380,1.030e-01,8.960e-01,9.990e-01
1682128440,9.200e-02,6.680e-01,7.600e-01
1682128500,8.700e-02,5.550e-01,6.420e-01
1682128560,8.300e-02,5.220e-01,6.050e-01
1682128620,8.300e-02,5.060e-01,5.890e-01
1682128680,8.300e-02,5.290e-01,6.110e-01
1682128740,8.200e-02,6.260e-01,7.080e-01
1682128800,7.300e-02,7.190e-01,7.920e-01
1682128860,7.800e-02,7.430e-01,8.210e-01
1682128920,6.600e-02,8.030e-01,8.690e-01
1682128980,6.600e-02,8.430e-01,9.090e-01
1682129040,6.500e-02,8.840e-01,9.480e-01
1682129100,6.000e-02,9.390e-01,9.990e-01
1682129160,5.300e-02,9.610e-01,1.015e+00
1682129220,2.500e-02,9.350e-01,9.830e-01
1682129280,2.500e-02,9.330e-01,9.750e-01
1682129340,2.500e-02,9.780e-01,1.019e+00
1682129400,5.400e-02,9.780e-01,1.032e+00
1682129460,6.600e-02,9.940e-01,1.060e+00
1682129520,7.200e-02,1.004e+00,1.076e+00
1682129580,7.400e-02,1.033e+00,1.107e+00
1682129640,7.900e-02,1.247e+00,1.325e+00
1682129700,1.020e-01,1.462e+00,1.564e+00
1682129760,1.130e-01,1.505e+00,1.619e+00
1682129820,1.130e-01,1.577e+00,1.691e+00
1682129880,1.090e-01,1.705e+00,1.814e+00
1682129940,1.020e-01,2.023e+00,2.125e+00
1682130000,1.080e-01,2.559e+00,2.666e+00
1682130060,1.200e-01,3.049e+00,3.169e+00
1682130120,1.110e-01,3.175e+00,3.285e+00
1682130180,9.000e-02,3.311e+00,3.402e+00
1682130240,9.700e-02,3.467e+00,3.564e+00
1682130300,1.010e-01,3.554e+00,3.655e+00
1682130360,9.700e-02,3.584e+00,3.681e+00
1682130420,9.700e-02,3.313e+00,3.410e+00
1682130480,8.400e-02,2.857e+00,2.941e+00
1682130540,7.200e-02,2.424e+00,2.496e+00
1682130600,7.700e-02,2.145e+00,2.223e+00
1682130660,7.400e-02,1.956e+00,2.030e+00
1682130720,6.400e-02,1.861e+00,1.925e+00
1682130780,5.400e-02,1.763e+00,1.818e+00
1682130840,6.500e-02,1.649e+00,1.714e+00
1682130900,6.500e-02,1.592e+00,1.657e+00
1682130960,7.600e-02,1.544e+00,1.620e+00
1682131020,7.400e-02,1.521e+00,1.595e+00
1682131080,7.200e-02,1.491e+00,1.563e+00
1682131140,7.000e-02,1.507e+00,1.577e+00
1682131200,6.600e-02,1.507e+00,1.573e+00
1682131260,6.700e-02,1.572e+00,1.639e+00
1682131320,6.200e-02,1.729e+00,1.791e+00
1682131380,6.300e-02,1.924e+00,1.988e+00
1682131440,5.900e-02,2.162e+00,2.221e+00
1682131500,6.500e-02,2.395e+00,2.460e+00
1682131560,9.900e-02,2.828e+00,2.927e+00
1682131620,1.270e-01,3.415e+00,3.542e+00
1682131680,1.610e-01,4.573e+00,4.734e+00
1682131740,2.170e-01,5.799e+00,6.016e+00
1682131800,2.750e-01,6.950e+00,7.225e+00
1682131860,3.160e-01,8.120e+00,8.440e+00
1682131920,3.410e-01,9.130e+00,9.470e+00
1682131980,3.340e-01,9.590e+00,9.920e+00
1682132040,3.020e-01,9.560e+00,9.860e+00
1682132100,2.930e-01,9.330e+00,9.630e+00
1682132160,2.550e-01,8.330e+00,8.580e+00
1682132220,1.910e-01,7.107e+00,7.298e+00
1682132280,1.340e-01,5.923e+00,6.057e+00
1682132340,9.900e-02,4.701e+00,4.800e+00
1682132400,8.200e-02,3.622e+00,3.704e+00
1682132460,8.100e-02,3.075e+00,3.156e+00
1682132520,6.600e-02,2.681e+00,2.747e+00
1682132580,5.200e-02,2.415e+00,2.467e+00
1682132640,5.200e-02,2.340e+00,2.392e+00
1682132700,5.100e-02,2.364e+00,2.415e+00
1682132760,2.500e-02,2.413e+00,2.459e+00
1682132820,2.500e-02,2.484e+00,2.524e+00
1682132880,2.500e-02,2.619e+00,2.650e+00
1682132940,2.500e-02,2.820e+00,2.856e+00
1682133000,2.500e-02,3.221e+00,3.265e+00
1682133060,2.500e-02,3.594e+00,3.631e+00
1682133120,2.500e-02,3.964e+00,3.999e+00
1682133180,2.500e-02,4.353e+00,4.385e+00
1682133240,2.500e-02,4.700e+00,4.730e+00
1682133300,2.500e-02,5.004e+00,5.035e+00
1682133360,2.500e-02,5.247e+00,5.279e+00
1682133420,2.500e-02,5.323e+00,5.355e+00
1682133480,2.500e-02,5.097e+00,5.142e+00
1682133540,5.900e-02,4.854e+00,4.913e+00
1682133600,6.600e-02,4.596e+00,4.661e+00
1682133660,6.700e-02,4.396e+00,4.464e+00
1682133720,7.300e-02,4.268e+00,4.341e+00
1682133780,7.400e-02,4.171e+00,4.246e+00
1682133840,8.400e-02,4.046e+00,4.130e+00
1682133900,7.600e-02,3.994e+00,4.071e+00
1682133960,9.700e-02,3.982e+00,4.079e+00
1682134020,1.010e-01,3.944e+00,4.045e+00
1682134080,1.020e-01,3.900e+00,4.003e+00
1682134140,1.050e-01,3.806e+00,3.910e+00
1682134200,9.500e-02,3.657e+00,3.752e+00
1682134260,9.500e-02,3.493e+00,3.588e+00
1682134320,8.400e-02,3.381e+00,3.465e+00
1682134380,8.000e-02,3.302e+00,3.382e+00
1682134440,5.200e-02,3.373e+00,3.425e+00
1682134500,5.300e-02,3.952e+00,4.004e+00
1682134560,5.500e-02,4.763e+00,4.818e+00
1682134620,6.100e-02,5.240e+00,5.301e+00
1682134680,6.900e-02,5.613e+00,5.683e+00
1682134740,6.500e-02,6.170e+00,6.235e+00
1682134800,8.100e-02,6.676e+00,6.757e+00
1682134860,8.600e-02,6.926e+00,7.013e+00
1682134920,8.700e-02,6.945e+00,7.032e+00
1682134980,8.400e-02,6.561e+00,6.644e+00
1682135040,7.700e-02,6.061e+00,6.138e+00
1682135100,1.060e-01,6.150e+00,6.256e+00
1682135160,1.540e-01,6.369e+00,6.523e+00
1682135220,1.680e-01,6.289e+00,6.458e+00
1682135280,3.820e-01,6.474e+00,6.857e+00
1682135340,4.400e-01,6.818e+00,7.258e+00
1682135400,4.510e-01,6.892e+00,7.343e+00
1682135460,4.670e-01,6.920e+00,7.387e+00
1682135520,5.110e-01,7.096e+00,7.607e+00
1682135580,5.960e-01,7.483e+00,8.080e+00
1682135640,6.120e-01,7.670e+00,8.280e+00
1682135700,5.900e-01,7.739e+00,8.330e+00
1682135760,3.920e-01,7.550e+00,7.942e+00
1682135820,3.600e-01,7.298e+00,7.658e+00
1682135880,3.480e-01,7.160e+00,7.507e+00
1682135940,3.410e-01,6.956e+00,7.296e+00
1682136000,2.930e-01,6.554e+00,6.847e+00
1682136060,1.730e-01,5.599e+00,5.772e+00
1682136120,1.450e-01,4.968e+00,5.113e+00
1682136180,1.320e-01,4.595e+00,4.727e+00
1682136240,1.380e-01,4.363e+00,4.502e+00
1682136300,1.620e-01,4.525e+00,4.687e+00
1682140440,1.129e+00,1.669e+01,1.782e+01
1682140500,3.020e-01,1.194e+01,1.224e+01
1682140560,2.500e-02,7.501e+00,7.544e+00
1682140620,1.110e-01,8.310e+00,8.420e+00
1682140680,1.560e-01,9.440e+00,9.590e+00
1682140740,1.500e-01,9.680e+00,9.830e+00
1682140800,1.490e-01,9.830e+00,9.980e+00
1682140860,1.440e-01,1.018e+01,1.033e+01
1682140920,1.360e-01,1.053e+01,1.067e+01
1682140980,1.330e-01,1.082e+01,1.095e+01
1682141040,1.300e-01,1.104e+01,1.117e+01
1682141100,1.290e-01,1.124e+01,1.136e+01
1682141160,1.260e-01,1.107e+01,1.120e+01
1682141220,1.270e-01,1.096e+01,1.109e+01
1682141280,1.120e-01,1.084e+01,1.096e+01
1682141340,1.140e-01,1.068e+01,1.080e+01
1682141400,1.300e-01,1.062e+01,1.075e+01
1682141460,1.300e-01,1.093e+01,1.106e+01
1682141520,1.320e-01,1.140e+01,1.154e+01
1682141580,1.270e-01,1.198e+01,1.211e+01
1682141640,1.330e-01,1.262e+01,1.275e+01
1682141700,1.430e-01,1.339e+01,1.353e+01
1682141760,1.580e-01,1.418e+01,1.434e+01
1682141820,1.800e-01,1.521e+01,1.539e+01
1682141880,1.820e-01,1.635e+01,1.653e+01
1682141940,1.820e-01,1.684e+01,1.703e+01
1682142000,1.730e-01,1.687e+01,1.704e+01
1682142060,1.720e-01,1.661e+01,1.678e+01
1682142120,1.780e-01,1.658e+01,1.675e+01
1682142180,1.750e-01,1.676e+01,1.693e+01
1682142240,1.690e-01,1.745e+01,1.762e+01
1682142300,1.390e-01,1.763e+01,1.776e+01
1682142360,1.250e-01,1.749e+01,1.762e+01
1682142420,1.240e-01,1.775e+01,1.788e+01
1682142480,1.320e-01,1.859e+01,1.872e+01
1682142540,1.300e-01,1.951e+01,1.964e+01
1682142600,1.160e-01,1.983e+01,1.995e+01
1682142660,1.170e-01,1.968e+01,1.980e+01
1682142720,1.190e-01,1.859e+01,1.871e+01
1682142780,1.220e-01,1.881e+01,1.893e+01
1682142840,1.250e-01,1.884e+01,1.896e+01
1682142900,1.310e-01,1.904e+01,1.917e+01
1682142960,1.330e-01,1.856e+01,1.869e+01
1682143020,1.410e-01,1.912e+01,1.926e+01
1682143080,1.420e-01,1.928e+01,1.942e+01
1682143140,1.390e-01,1.968e+01,1.982e+01
1682143200,1.430e-01,2.027e+01,2.041e+01
1682143260,1.500e-01,2.004e+01,2.019e+01
1682143320,1.800e-01,2.111e+01,2.129e+01
1682143380,2.100e-01,2.226e+01,2.247e+01
1682143440,2.490e-01,2.360e+01,2.384e+01
1682143500,3.000e-01,2.406e+01,2.436e+01
1682143560,3.500e-01,2.531e+01,2.566e+01
1682143620,3.880e-01,2.624e+01,2.663e+01
1682143680,4.920e-01,2.743e+01,2.792e+01
1682143740,6.490e-01,2.908e+01,2.973e+01
1682143800,2.178e+00,3.395e+01,3.613e+01
1682143860,4.860e-01,3.122e+01,3.171e+01
1682143920,2.990e-01,2.961e+01,2.991e+01
1682143980,3.510e-01,1.950e+01,1.985e+01
1682144040,3.600e-01,1.853e+01,1.889e+01
1682144100,4.350e-01,1.893e+01,1.936e+01
1682144160,6.560e-01,1.904e+01,1.969e+01
1682144220,7.910e-01,1.968e+01,2.047e+01
1682144280,9.350e-01,2.057e+01,2.151e+01
1682144340,9.810e-01,2.143e+01,2.241e+01
1682144400,1.014e+00,2.233e+01,2.335e+01
1682144460,1.091e+00,2.324e+01,2.433e+01
1682144520,1.254e+00,2.339e+01,2.464e+01
1682144580,1.263e+00,2.375e+01,2.502e+01
1682144640,1.079e+00,2.414e+01,2.521e+01
1682144700,9.830e-01,2.370e+01,2.469e+01
1682144760,9.070e-01,2.305e+01,2.396e+01
1682144820,9.120e-01,2.241e+01,2.332e+01
1682144880,8.860e-01,2.147e+01,2.236e+01
1682144940,7.790e-01,2.055e+01,2.133e+01
1682145000,6.320e-01,2.040e+01,2.103e+01
